VOTER_ID,SET_NO,OPP_SEX,AGE,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,MED_HH_INC,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,CAND1S,CAND2S,MESSAGE_A,MESSAGE_A_REV,I3,CAND1_UND,CAND2_UND,MOVED_AD,MOVED_A,opposite,MOVED_A_jittered,Partition,,
371704,1,0,54,1,0,1,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,10067,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,U,0,1,N,N,Y,N,0,1,0,T,,0.546675745
28018,1,0,23,2,1,1,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,0,T,,0.775116117
259667,1,0,53,1,0,2,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,80,40,4,0,0,0,7867,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,Y,N,N,N,0,1,0,V,,0.335364633
85770,1,0,70,0,0,2,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,Y,N,N,N,0,1,0,T,,0.288735652
242292,1,0,30,2,1,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50,22,2,0,0,0,2860,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,1,V,,0.217647133
331264,3,0,92,1,0,0,47,87,4,0,0,7,14,2,46316,82,7,0,6,13,61,55,20,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,50,0,20,60,40,3,0,1,1,7816,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,V,,0.198416654
388897,3,0,58,2,1,0,38,88,0,0,1,12,13,9,54861,95,2,2,0,22,61,69,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,L,0,1,N,Y,N,N,0,1,0,T,,0.561931934
167160,2,0,28,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,V,,0.484801315
468722,2,0,66,0,2,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,S,S,0,1,N,N,N,N,0,1,1,T,,0.985315302
628878,2,0,80,0,0,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,6111,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,T,,0.641651077
111553,3,0,20,0,3,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1114,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,1,V,,0.819345115
393107,1,0,39,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,519,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,1,T,,0.150368324
528887,1,0,39,0,1,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,100,67,80,100,90,5,2,4,2,3450,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,0,T,,0.788458771
546240,1,0,54,1,0,0,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40,20,2,0,0,0,3632,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.765898781
470682,2,0,26,0,3,1,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,33,20,100,50,3,1,1,0,2218,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,0,T,,0.554194522
249237,1,0,72,0,0,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,U,L,0,1,Y,Y,N,Y,1,0,1,T,,0.253593066
415796,3,0,39,2,0,0,36,68,22,5,1,3,1,10,80652,84,15,1,0,27,64,49,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,13,1,0,0,0,2407,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,S,0,1,N,N,N,N,0,1,0,T,,0.287345042
353682,3,0,52,0,1,2,44,78,12,0,2,9,4,14,67375,84,12,1,1,18,59,54,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,6327,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,V,,0.517804982
512188,3,0,18,2,0,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.585511276
456718,2,0,37,0,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,5675,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,L,L,0,1,Y,N,N,Y,1,0,1,V,,0.236698671
323100,1,0,46,0,3,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,6369,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.727856771
278753,3,0,63,1,0,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,U,L,0,1,N,Y,N,N,0,1,1,T,,0.99279182
97556,2,0,33,1,0,1,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,0,0,1,0,0,0,0,0,1,0,0,1,1,14,L,S,0,1,Y,N,N,N,0,1,0,T,,0.562162054
120259,2,0,33,1,0,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,4598,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.254117448
135286,3,0,70,0,0,2,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,6783,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,T,,0.261481553
390077,3,0,67,1,0,2,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,16618,0,0,0,2,1,0,0,0,0,1,0,0,1,0,12,S,S,0,1,Y,N,N,N,0,1,1,V,,0.855646447
311008,3,0,81,2,0,0,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,19533,1,0,1,2,1,0,0,0,0,1,0,1,0,0,12,U,S,0,1,N,Y,N,Y,1,0,1,V,,0.533246093
302475,2,0,26,0,2,1,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50,22,2,0,0,0,3364,0,0,0,2,1,0,0,0,0,1,0,0,1,1,16,U,U,0,1,Y,Y,Y,N,0,1,0,T,,0.725432357
445893,2,0,30,0,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,631,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,Y,N,N,N,0,1,0,T,,0.31985609
524147,2,0,26,0,0,4,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50,22,2,0,0,0,2715,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,T,,0.511025311
518977,1,0,22,0,2,1,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,25,1,0,0,0,1891,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,L,S,0,1,Y,N,N,Y,1,0,1,V,,0.263167508
367721,1,50,22,3,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,25,1,0,0,0,1663,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,L,S,0,1,N,N,N,Y,1,0,0,T,,0.89980738
178625,2,0,68,0,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,25,2,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,L,U,0,1,Y,N,Y,Y,1,0,1,T,,0.54831795
239521,3,0,64,1,0,1,45,89,2,0,3,6,3,14,54286,81,13,0,0,19,52,59,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,60,30,3,0,0,0,7203,0,1,1,4,0,0,0,3,1,3,2,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,T,,0.240799099
485729,2,0,33,4,0,1,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,50,0,20,60,40,3,0,1,1,5389,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,S,0,1,N,Y,N,Y,1,0,1,T,,0.115942729
306628,2,0,30,1,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,V,,0.696903985
261412,1,0,65,1,1,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,13698,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.648993823
50224,1,0,47,1,2,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,9315,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,L,S,0,1,N,N,N,Y,1,0,1,T,,0.591191974
501738,2,0,18,0,4,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,N,N,N,N,0,1,0,V,,0.13918626
277592,3,0,22,0,2,1,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,946,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,V,,0.344827796
24820,3,0,39,0,1,2,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,L,0,1,Y,Y,N,N,0,1,0,T,,0.229051728
167336,1,0,45,0,2,0,35,53,29,4,0,3,27,4,54809,71,2,2,6,30,35,62,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,100,50,2,0,0,0,1392,0,0,0,1,0,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,0,V,,0.406493884
379459,2,0,66,1,1,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,S,S,0,1,N,N,N,N,0,1,0,V,,0.402433247
478010,1,0,23,1,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,1,2,1,0,0,0,0,1,0,1,1,1,13,U,S,0,1,Y,Y,N,Y,1,0,1,T,,0.434815542
138385,1,0,64,5,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,8537,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,0,1,N,Y,N,Y,1,0,1,T,,0.11249308
272619,1,0,41,1,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,7166,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,S,0,1,Y,N,N,N,0,1,0,T,,0.651237165
467207,2,0,53,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,50,67,60,80,70,4,2,3,1,4945,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,N,0,1,1,T,,0.916605471
247670,3,0,70,3,0,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,60,30,3,0,0,0,7958,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,1,T,,0.962875342
415769,2,0,21,4,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,538,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,Y,1,0,1,T,,0.253954082
313902,1,0,26,2,0,0,53,97,2,0,0,1,16,0,94196,90,8,0,0,14,45,42,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,11,1,0,0,0,3239,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,0,T,,0.831955999
172214,2,0,72,1,1,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,S,S,0,1,N,N,N,N,0,1,0,V,,0.13364742
344673,3,0,58,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,3784,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,L,S,0,1,N,N,N,Y,1,0,1,T,,0.352136031
88418,3,0,63,0,1,1,47,87,4,0,0,7,14,2,46316,82,7,0,6,13,61,55,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,L,0,1,Y,N,N,Y,1,0,1,V,,0.203629349
332752,1,0,29,1,0,2,38,83,12,1,1,3,2,13,99327,84,10,1,0,27,71,70,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,S,S,0,1,Y,N,N,N,0,1,0,V,,0.39250395
123329,3,0,58,1,0,1,36,68,13,0,0,19,3,6,47125,83,11,0,0,23,53,39,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,512,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12,U,S,0,1,N,Y,N,Y,1,0,1,T,,0.778039514
256866,2,0,31,8,2,2,39,74,23,0,0,2,10,5,41477,85,6,1,3,17,58,43,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12,S,S,0,1,N,N,N,N,0,1,0,V,,0.322137524
222013,2,0,67,0,2,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.417947196
401207,1,0,31,1,1,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,25,1,0,0,0,1706,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,L,S,0,1,N,N,N,Y,1,0,0,T,,0.957804031
151369,1,0,96,1,0,1,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,80,40,4,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,0,1,Y,N,N,N,0,1,1,T,,0.885418981
524026,3,0,25,1,0,1,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.400594377
206831,1,0,56,4,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,7889,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,U,U,0,1,N,Y,Y,N,0,1,0,T,,0.216072037
197749,1,0,68,2,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,50,33,40,100,67,4,1,2,1,2980,0,0,0,1,1,0,0,0,0,1,0,0,0,1,12,U,S,0,1,N,Y,N,Y,1,0,0,V,,0.9915859
587349,2,0,68,2,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,25,1,0,0,0,1845,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,L,0,1,N,Y,N,Y,1,0,1,T,,0.731967475
62907,2,0,56,0,2,1,37,87,5,0,3,6,3,13,87035,92,5,0,0,20,58,74,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,5277,0,0,0,1,2,0,0,0,0,1,0,1,0,0,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.457954877
64744,2,0,49,0,3,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,11295,0,1,0,2,0,1,0,1,0,0,1,0,0,0,14,S,S,0,1,N,N,N,N,0,1,0,T,,0.152543324
283581,3,0,48,0,2,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,15,S,S,0,1,N,N,N,N,0,1,0,T,,0.001671234
37147,1,0,41,1,0,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,1,0,0,0,8029,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.088462967
556352,1,0,42,4,0,2,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50,22,2,0,0,0,3170,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,L,L,0,1,N,N,N,N,0,1,0,V,,0.231800997
534899,3,0,71,1,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,60,30,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.428405086
265727,3,0,45,0,2,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,7279,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.675079202
577074,1,0,41,1,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,5802,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,0,1,N,N,N,N,0,1,0,T,,0.598466302
481523,1,0,70,1,1,0,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,U,U,0,1,N,Y,Y,N,0,1,0,V,,0.349482859
135949,2,0,48,2,1,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,80,40,4,0,0,0,7839,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,V,,0.534726189
289128,1,0,49,0,5,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,4893,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.354522928
602693,1,0,76,0,0,3,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,S,S,0,1,Y,N,N,N,0,1,0,V,,0.146052154
330977,1,0,43,0,3,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,0,1,N,N,N,N,0,1,0,T,,0.41148551
112095,2,0,54,0,3,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,12938,0,0,0,1,0,0,0,0,0,2,0,1,0,0,13,S,S,0,1,N,N,N,N,0,1,0,V,,0.286965329
121868,1,0,37,2,0,0,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,4892,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,0,1,N,N,N,Y,1,0,1,V,,0.007515461
